"InsetL [um]","ResFreq [GHz]","Freq [GHz]","dB(S(1,1)) []"
75,300,158.125,-0.0844204758381891
75,300,158.75,-0.0846999326408751
75,300,159.375,-0.0849816032491707
75,300,160,-0.0852655548596543
75,300,160.625,-0.0855518565883494
75,300,161.25,-0.0858405795882145
75,300,161.875,-0.0861317971750682
75,300,162.5,-0.0864255849626581
75,300,163.125,-0.0867220210079112
75,300,163.75,-0.0870211859672874
75,300,164.375,-0.0873231632654308
75,300,165,-0.0876280392773742
75,300,165.625,-0.0879359035257574
75,300,166.25,-0.0882468488946399
75,300,166.875,-0.088560971861757
75,300,167.5,-0.0888783727512477
75,300,168.125,-0.089199156009214
75,300,168.75,-0.0895234305046966
75,300,169.375,-0.0898513098590925
75,300,170,-0.0901829128074105
75,300,170.625,-0.0905183635952133
75,300,171.25,-0.0908577924157282
75,300,171.875,-0.0912013358921443
75,300,172.5,-0.0915491376109656
75,300,173.125,-0.091901348713095
75,300,173.75,-0.0922581285503682
75,300,174.375,-0.0926196454164897
75,300,175,-0.0929860773626821
75,300,175.625,-0.0933576131100969
75,300,176.25,-0.0937344530729525
75,300,176.875,-0.0941168105087671
75,300,177.5,-0.0945049128148021
75,300,178.125,-0.0948990029932251
75,300,178.75,-0.0952993413114289
75,300,179.375,-0.0957062071888513
75,300,180,-0.0961199013473084
75,300,180.625,-0.0965407482689926
75,300,181.25,-0.096969099014718
75,300,181.875,-0.0974053344654292
75,300,182.5,-0.0978498690626402
75,300,183.125,-0.0983031551391431
75,300,183.75,-0.0987656879505361
75,300,184.375,-0.0992380115419849
75,300,185,-0.0997207256143268
75,300,185.625,-0.100214493590777
75,300,186.25,-0.100720052132093
75,300,186.875,-0.101238222407054
75,300,187.5,-0.101769923499784
75,300,188.125,-0.102316188430996
75,300,188.75,-0.102878183392821
75,300,189.375,-0.103457230954966
75,300,190,-0.104054838205835
75,300,190.625,-0.104672731061007
75,300,191.25,-0.105312896325699
75,300,191.875,-0.105977633567336
75,300,192.5,-0.106669619481606
75,300,193.125,-0.107391988279424
75,300,193.75,-0.108148432767515
75,300,194.375,-0.108943332361642
75,300,195,-0.10978191643242
75,300,195.625,-0.110670474390777
75,300,196.25,-0.111616628142733
75,300,196.875,-0.112629688526429
75,300,197.5,-0.113721125900145
75,300,198.125,-0.114905197392767
75,300,198.75,-0.116199791283032
75,300,199.375,-0.117627575282257
75,300,200,-0.119217574248422
75,300,200.625,-0.121007360051986
75,300,201.25,-0.123046120368836
75,300,201.875,-0.125398994830032
75,300,202.5,-0.128153236510891
75,300,203.125,-0.131426972697013
75,300,203.75,-0.135381550851516
75,300,204.375,-0.14023845420361
75,300,205,-0.146300877737058
75,300,205.625,-0.153976301839279
75,300,206.25,-0.163784589105881
75,300,206.875,-0.176304423307169
75,300,207.5,-0.19194124936752
75,300,208.125,-0.210307121667188
75,300,208.75,-0.229113104775021
75,300,209.375,-0.243428337726559
75,300,210,-0.247649459835559
75,300,210.625,-0.240246469534926
75,300,211.25,-0.225314002055415
75,300,211.875,-0.208513417350516
75,300,212.5,-0.193415026257198
75,300,213.125,-0.181223762826133
75,300,213.75,-0.171874152432614
75,300,214.375,-0.164877526133039
75,300,215,-0.15970768802051
75,300,215.625,-0.155923945379377
75,300,216.25,-0.153188446112267
75,300,216.875,-0.151250939092197
75,300,217.5,-0.149928108337243
75,300,218.125,-0.149085673740899
75,300,218.75,-0.148624749395567
75,300,219.375,-0.148471950696592
75,300,220,-0.148572356230129
75,300,220.625,-0.148884524973826
75,300,221.25,-0.149376960098288
75,300,221.875,-0.150025583746994
75,300,222.5,-0.150811919014151
75,300,223.125,-0.151721769245478
75,300,223.75,-0.152744249777123
75,300,224.375,-0.153871071704007
75,300,225,-0.155096007640564
75,300,225.625,-0.156414490236059
75,300,226.25,-0.157823308532502
75,300,226.875,-0.159320377193614
75,300,227.5,-0.160904560588931
75,300,228.125,-0.162575538627377
75,300,228.75,-0.164333704733561
75,300,229.375,-0.166180088876213
75,300,230,-0.168116300385582
75,300,230.625,-0.170144486636523
75,300,231.25,-0.172267304666703
75,300,231.875,-0.174487903542891
75,300,232.5,-0.176809915851902
75,300,233.125,-0.179237457125767
75,300,233.75,-0.181775132348724
75,300,234.375,-0.184428048962531
75,300,235,-0.187201836005341
75,300,235.625,-0.190102669202252
75,300,236.25,-0.193137301983483
75,300,236.875,-0.196313102547213
75,300,237.5,-0.199638097215294
75,300,238.125,-0.203121020456746
75,300,238.75,-0.20677137208097
75,300,239.375,-0.210599482234399
75,300,240,-0.214616584974792
75,300,240.625,-0.218834901350973
75,300,241.25,-0.223267733086545
75,300,241.875,-0.227929568159208
75,300,242.5,-0.232836199787467
75,300,243.125,-0.238004860590704
75,300,243.75,-0.243454373983184
75,300,244.375,-0.249205325206853
75,300,245,-0.255280254811376
75,300,245.625,-0.261703877865572
75,300,246.25,-0.268503332746839
75,300,246.875,-0.275708464022639
75,300,247.5,-0.283352144732981
75,300,248.125,-0.291470644332203
75,300,248.75,-0.30010404968629
75,300,249.375,-0.309296747889784
75,300,250,-0.319097981316126
75,300,250.625,-0.329562487311401
75,300,251.25,-0.340751237364739
75,300,251.875,-0.352732293539921
75,300,252.5,-0.365581803560075
75,300,253.125,-0.37938516036112
75,300,253.75,-0.394238357374526
75,300,254.375,-0.410249577525516
75,300,255,-0.427541062271546
75,300,255.625,-0.446251317382765
75,300,256.25,-0.466537725129335
75,300,256.875,-0.488579648796714
75,300,257.5,-0.512582135915317
75,300,258.125,-0.538780352456011
75,300,258.75,-0.567444913059622
75,300,259.375,-0.598888314166673
75,300,260,-0.633472730351416
75,300,260.625,-0.671619502732976
75,300,261.25,-0.713820736622594
75,300,261.875,-0.760653539597311
75,300,262.5,-0.812797578875809
75,300,263.125,-0.871056828554713
75,300,263.75,-0.936386626382971
75,300,264.375,-1.00992748359105
75,300,265,-1.09304751169153
75,300,265.625,-1.1873958739628
75,300,266.25,-1.294970367905
75,300,266.875,-1.41820313173083
75,300,267.5,-1.56006957122581
75,300,268.125,-1.72422692937021
75,300,268.75,-1.91519041684748
75,300,269.375,-2.13855629376961
75,300,270,-2.40128223343644
75,300,270.625,-2.71203449578722
75,300,271.25,-3.08160607383197
75,300,271.875,-3.52339341869061
75,300,272.5,-4.05387542236911
75,300,273.125,-4.69292568832168
75,300,273.75,-5.46349705229207
75,300,274.375,-6.38944083122738
75,300,275,-7.48813675613254
75,300,275.625,-8.74930973452152
75,300,276.25,-10.0815633920317
75,300,276.875,-11.215585335248
75,300,277.5,-11.6901751813486
75,300,278.125,-11.2300681873808
75,300,278.75,-10.1125413570878
75,300,279.375,-8.79745322659091
75,300,280,-7.55213232485145
75,300,280.625,-6.46692242824094
75,300,281.25,-5.55179790568237
75,300,281.875,-4.78947989897115
75,300,282.5,-4.15640622932143
75,300,283.125,-3.62998252190465
75,300,283.75,-3.19069690221515
75,300,284.375,-2.82240113317989
75,300,285,-2.51198357425357
75,300,285.625,-2.2488870046696
75,300,286.25,-2.02463491910904
75,300,286.875,-1.8324192031057
75,300,287.5,-1.6667595757303
75,300,288.125,-1.5232295719744
75,300,288.75,-1.39823905575992
75,300,289.375,-1.28886278351465
75,300,290,-1.1927056507155
75,300,290.625,-1.10779680294111
75,300,291.25,-1.03250631322152
75,300,291.875,-0.96547945154839
75,300,292.5,-0.905584662031465
75,300,293.125,-0.851872232596781
75,300,293.75,-0.803541323558593
75,300,294.375,-0.759913549976653
75,300,295,-0.720411720354001
75,300,295.625,-0.6845426477351
75,300,296.25,-0.651883190193347
75,300,296.875,-0.622068862982917
75,300,297.5,-0.594784507368423
75,300,298.125,-0.569756611378075
75,300,298.75,-0.546746963110401
75,300,299.375,-0.525547383586956
75,300,300,-0.505975337913374
75,300,300.625,-0.48787026405813
75,300,301.25,-0.471090490449898
75,300,301.875,-0.455510638791829
75,300,302.5,-0.441019428497019
75,300,303.125,-0.42751781511965
75,300,303.75,-0.41491740798187
75,300,304.375,-0.403139122567855
75,300,305,-0.392112031706348
75,300,305.625,-0.381772386501367
75,300,306.25,-0.372062783703061
75,300,306.875,-0.362931460952192
75,300,307.5,-0.354331705205427
75,300,308.125,-0.346221362684464
75,300,308.75,-0.338562440810893
75,300,309.375,-0.331320793598039
75,300,310,-0.324465881568943
75,300,310.625,-0.317970595091735
75,300,311.25,-0.311811125762381
75,300,311.875,-0.30596686409561
75,300,312.5,-0.30042029391437
75,300,313.125,-0.295156846103215
75,300,313.75,-0.290164669781749
75,300,314.375,-0.285434281559728
75,300,315,-0.280958067505586
75,300,315.625,-0.27672963986243
75,300,316.25,-0.272743088730287
75,300,316.875,-0.268992208914544
75,300,317.5,-0.265469809975384
75,300,318.125,-0.262167219562838
75,300,318.75,-0.259074060365757
75,300,319.375,-0.256178326004393
75,300,320,-0.253466718648274
75,300,320.625,-0.250925161903467
75,300,321.25,-0.248539380849776
75,300,321.875,-0.246295449131827
75,300,322.5,-0.244180232022402
75,300,323.125,-0.242181690985441
75,300,323.75,-0.240289047801673
75,300,324.375,-0.238492828360312
75,300,325,-0.23678481669454
75,300,325.625,-0.235157951115784
75,300,326.25,-0.233606189963475
75,300,326.875,-0.232124367775558
75,300,327.5,-0.230708055835456
75,300,328.125,-0.229353435255941
75,300,328.75,-0.228057186431423
75,300,329.375,-0.226816395776428
75,300,330,-0.225628478907859
75,300,330.625,-0.224491118509725
75,300,331.25,-0.223402214760696
75,300,331.875,-0.222359846187922
75,300,332.5,-0.221362238979882
75,300,333.125,-0.220407743044152
75,300,333.75,-0.219494813371394
75,300,334.375,-0.218621995529756
75,300,335,-0.217787914347514
75,300,335.625,-0.216991265040562
75,300,336.25,-0.216230806205046
75,300,336.875,-0.215505354227491
75,300,337.5,-0.214813778769399
75,300,338.125,-0.214154999065229
75,300,338.75,-0.213527980836094
75,300,339.375,-0.212931733670342
75,300,340,-0.212365308759394
75,300,340.625,-0.211827796905434
75,300,341.25,-0.21131832673898
75,300,341.875,-0.210836063100253
75,300,342.5,-0.210380205550426
75,300,343.125,-0.209949986987681
75,300,343.75,-0.209544672349626
75,300,344.375,-0.209163557388593
75,300,345,-0.208805967509898
75,300,345.625,-0.208471256665764
75,300,346.25,-0.208158806299542
75,300,346.875,-0.20786802433627
75,300,347.5,-0.207598344216471
75,300,348.125,-0.207349223970982
75,300,348.75,-0.20712014533492
75,300,349.375,-0.206910612899303
75,300,350,-0.206720153299112
75,300,350.625,-0.206548314436598
75,300,351.25,-0.206394664738931
75,300,351.875,-0.206258792449165
75,300,352.5,-0.206140304949629
75,300,353.125,-0.206038828116906
75,300,353.75,-0.205954005707474
75,300,354.375,-0.205885498773182
75,300,355,-0.205832985105729
75,300,355.625,-0.205796158709275
75,300,356.25,-0.205774729300384
75,300,356.875,-0.205768421834463
75,300,357.5,-0.205776976057926
75,300,358.125,-0.205800146085263
75,300,358.75,-0.20583770000029
75,300,359.375,-0.205889419480806
75,300,360,-0.205955099445973
75,300,360.625,-0.206034547725695
75,300,361.25,-0.206127584751351
75,300,361.875,-0.206234043267261
75,300,362.5,-0.206353768062226
75,300,363.125,-0.206486615720645
75,300,363.75,-0.206632454392589
75,300,364.375,-0.206791163582352
75,300,365,-0.206962633955019
75,300,365.625,-0.207146767160538
75,300,366.25,-0.20734347567494
75,300,366.875,-0.20755268265828
75,300,367.5,-0.207774321828958
75,300,368.125,-0.208008337354077
75,300,368.75,-0.208254683755574
75,300,369.375,-0.208513325831821
75,300,370,-0.208784238594494
75,300,370.625,-0.20906740722049
75,300,371.25,-0.209362827018724
75,300,371.875,-0.209670503411657
75,300,372.5,-0.209990451931441
75,300,373.125,-0.210322698230602
75,300,373.75,-0.210667278107211
75,300,374.375,-0.211024237544492
75,300,375,-0.211393632764893
80,300,125,-0.0859010095243759
80,300,125.625,-0.0861552044045903
80,300,126.25,-0.0864086793674765
80,300,126.875,-0.0866614665040932
80,300,127.5,-0.0869135973300914
80,300,128.125,-0.087165102809346
80,300,128.75,-0.0874160133770975
80,300,129.375,-0.0876663589626011
80,300,130,-0.0879161690113041
80,300,130.625,-0.0881654725066028
80,300,131.25,-0.0884142979911928
80,300,131.875,-0.0886626735880479
80,300,132.5,-0.0889106270210507
80,300,133.125,-0.0891581856353291
80,300,133.75,-0.0894053764172758
80,300,134.375,-0.0896522260143265
80,300,135,-0.0898987607545206
80,300,135.625,-0.090145006665824
80,300,136.25,-0.0903909894953148
80,300,136.875,-0.0906367347282077
80,300,137.5,-0.0908822676067517
80,300,138.125,-0.0911276131490729
80,300,138.75,-0.091372796167915
80,300,139.375,-0.0916178412894045
80,300,140,-0.0918627729717717
80,300,140.625,-0.0921076155241495
80,300,141.25,-0.0923523931254071
80,300,141.875,-0.0925971298431273
80,300,142.5,-0.0928418496526711
80,300,143.125,-0.0930865764564773
80,300,143.75,-0.0933313341035307
80,300,144.375,-0.0935761464091168
80,300,145,-0.093821037174852
80,300,145.625,-0.0940660302090758
80,300,146.25,-0.0943111493476202
80,300,146.875,-0.0945564184750306
80,300,147.5,-0.0948018615462774
80,300,148.125,-0.0950475026090036
80,300,148.75,-0.0952933658264117
80,300,149.375,-0.0955394755007964
80,300,150,-0.0957858560978424
80,300,150.625,-0.0960325322717359
80,300,151.25,-0.0962795288911713
80,300,151.875,-0.0965268710663403
80,300,152.5,-0.0967745841770067
80,300,153.125,-0.0970226939017515
80,300,153.75,-0.0972712262485076
80,300,154.375,-0.0975202075865023
80,300,155,-0.0977696646797148
80,300,155.625,-0.098019624722039
80,300,156.25,-0.0982701153742272
80,300,156.875,-0.098521164802864
80,300,157.5,-0.0987728017214758
80,300,158.125,-0.0990250554340359
80,300,158.75,-0.0992779558810439
80,300,159.375,-0.0995315336884233
80,300,160,-0.0997858202195206
80,300,160.625,-0.100040847630479
80,300,161.25,-0.100296648929293
80,300,161.875,-0.100553258038925
80,300,162.5,-0.100810709864841
80,300,163.125,-0.10106904036742
80,300,163.75,-0.10132828663971
80,300,164.375,-0.101588486991026
80,300,165,-0.101849681037042
80,300,165.625,-0.102111909796958
80,300,166.25,-0.102375215798521
80,300,166.875,-0.102639643191712
80,300,167.5,-0.102905237871969
80,300,168.125,-0.103172047614014
80,300,168.75,-0.103440122217387
80,300,169.375,-0.103709513664997
80,300,170,-0.10398027629612
80,300,170.625,-0.104252466995466
80,300,171.25,-0.104526145400173
80,300,171.875,-0.104801374126762
80,300,172.5,-0.105078219020468
80,300,173.125,-0.105356749429531
80,300,173.75,-0.105637038507554
80,300,174.375,-0.105919163547352
80,300,175,-0.106203206350205
80,300,175.625,-0.106489253635072
80,300,176.25,-0.106777397492892
80,300,176.875,-0.107067735891911
80,300,177.5,-0.107360373240843
80,300,178.125,-0.107655421017747
80,300,178.75,-0.107952998473693
80,300,179.375,-0.108253233421757
80,300,180,-0.108556263123545
80,300,180.625,-0.108862235287529
80,300,181.25,-0.109171309195778
80,300,181.875,-0.109483656978532
80,300,182.5,-0.10979946505947
80,300,183.125,-0.110118935798513
80,300,183.75,-0.110442289363889
80,300,184.375,-0.110769765871021
80,300,185,-0.111101627832798
80,300,185.625,-0.111438162974466
80,300,186.25,-0.111779687476626
80,300,186.875,-0.112126549722663
80,300,187.5,-0.11247913464248
80,300,188.125,-0.112837868763583
80,300,188.75,-0.113203226104403
80,300,189.375,-0.113575735074122
80,300,190,-0.113955986580225
80,300,190.625,-0.114344643591083
80,300,191.25,-0.11474245245912
80,300,191.875,-0.115150256383811
80,300,192.5,-0.115569011487767
80,300,193.125,-0.115999806099368
80,300,193.75,-0.11644388399059
80,300,194.375,-0.11690267251964
80,300,195,-0.117377816890491
80,300,195.625,-0.117871222086139
80,300,196.25,-0.118385104488663
80,300,196.875,-0.118922055807307
80,300,197.5,-0.119485122752724
80,300,198.125,-0.12007790700181
80,300,198.75,-0.120704691508262
80,300,199.375,-0.121370601294968
80,300,200,-0.122081809757353
80,300,200.625,-0.122845805566107
80,300,201.25,-0.123671741009505
80,300,201.875,-0.124570890845757
80,300,202.5,-0.125557262630822
80,300,203.125,-0.126648416848742
80,300,203.75,-0.127866580752075
80,300,204.375,-0.12924017783208
80,300,205,-0.130805951703097
80,300,205.625,-0.132611948549257
80,300,206.25,-0.134721750117545
80,300,206.875,-0.137220538123316
80,300,207.5,-0.140223840187565
80,300,208.125,-0.143890158651365
80,300,208.75,-0.148439035803879
80,300,209.375,-0.154176094406302
80,300,210,-0.161524952919958
80,300,210.625,-0.171058835019553
80,300,211.25,-0.183501745239541
80,300,211.875,-0.19960649296727
80,300,212.5,-0.219684230280849
80,300,213.125,-0.242437775778549
80,300,213.75,-0.263261717317318
80,300,214.375,-0.274399378442035
80,300,215,-0.270313042569489
80,300,215.625,-0.253545750628167
80,300,216.25,-0.231839339318719
80,300,216.875,-0.211337628524079
80,300,217.5,-0.19450513525375
80,300,218.125,-0.181517444571559
80,300,218.75,-0.171732335547509
80,300,219.375,-0.164399824080833
